PRODUCT_ID,MANUFACTURER,DEPARTMENT,BRAND,COMMODITY_DESC,SUB_COMMODITY_DESC,CURR_SIZE_OF_PRODUCT
5567755,720,DRUG GM,National,ORAL HYGIENE PRODUCTS,TOOTHPASTE, 
5567759,958,COSMETICS,National,MAKEUP AND TREATMENT,MAYBELLINE, 
5567814,1075,GROCERY,National,CHEESE,CHEESE CRACKERS (CHEEZ-ITS/GOL,8 OZ
5567818,1194,GROCERY,National,CANNED JUICES,BLENDED JUICE&COMBINATIONS (50,6PK/10 OZ
5567848,2143,GROCERY,National,DRY NOODLES/PASTA,NOODLES DRY,12 OZ
5567874,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ
5567876,121,GROCERY,National,FD WRAPS/BAGS/TRSH BG,PLASTIC WRAP (SARANETC.),75 FT
5567889,764,DRUG GM,National,DEODORANTS,SOLID/STK DEODORANTS, 
5567901,586,GROCERY,National,COOKIES/CONES,MULTI-PACK COOKIES,16.2 OZ
5567915,1178,GROCERY,National,SEAFOOD - SHELF STABLE,SALMON,14.75 OZ
5567926,612,GROCERY,National,CANNED JUICES,CRANBERRY JUICE (50% AND UNDER,48 OZ
5567950,764,DRUG GM,National,ANTACIDS,ANTI-ACIDS, 
5567954,1225,GROCERY,National,COCOA MIXES,HOT CHOCOLATE COCOA MIX,39 OZ
5567955,77,GROCERY,National,COFFEE,GROUND COFFEE,12 OZ
5567959,697,GROCERY,National,BEERS/ALES,BEERALEMALT LIQUORS,12 OZ
5567976,744,NUTRITION,National,CEREAL/BREAKFAST,CEREAL - COLD,14 OZ
5568011,764,DRUG GM,National,ORAL HYGIENE PRODUCTS,TOOTHPASTE, 
5568015,1271,NUTRITION,National,CONDIMENTS,NUT BUTTERS/PEANUT BUTTER,16 OZ
5568069,937,DRUG GM,National,HAIR CARE ACCESSORIES,HAIR COMBS AND BRUSHES,14 CT
5568070,1046,GROCERY,National,PWDR/CRYSTL DRNK MX,SOFT DRINK CANISTERS,1.52OZ/6QT
5568072,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12OZ/12PK
5568125,919,GROCERY,National,SALD DRSNG/SNDWCH SPRD,POURABLE SALAD DRESSINGS,16 OZ
5568155,1075,GROCERY,National,CRACKERS/MISC BKD FD,BUTTER SPRAY CRACKER (RITZ/CLU,12.5 OZ
5568179,764,DRUG GM,National,SOAP - LIQUID & BAR,BAR SOAP,4/4.25 OZ
5568191,2143,GROCERY,National,DRY NOODLES/PASTA,NOODLES DRY,15 OZ
5568197,794,GROCERY,National,COLD CEREAL,ALL FAMILY CEREAL,27.5 OZ
5568214,1194,GROCERY,National,CANNED JUICES,BLENDED JUICE&COMBINATIONS (50,1.75 LTR
5568228,848,PASTRY,National,BREAD,BREAD:ITALIAN/FRENCH, 
5568242,407,GROCERY,National,VEGETABLES - SHELF STABLE,ASPARAGUS,15 OZ
5568249,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ
5568264,693,DRUG GM,National,CANDY - PACKAGED,CANDY BARS (MULTI PACK),6PK/9OZ
5568269,1407,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY,CARDS EVERYDAY, 
5568287,159,GROCERY,National,CRACKERS/MISC BKD FD,CHEESE CRACKERS (CHEEZ-ITS/GOL,7.2 OZ
5568320,544,GROCERY,National,BAG SNACKS,TORTILLA/NACHO CHIPS,16.5 OZ
5568334,1194,GROCERY,National,CANNED JUICES,BLENDED JUICE&COMBINATIONS (50,6PK/10 OZ
5568339,584,GROCERY,National,CONVENIENT BRKFST/WHLSM SNACKS,GRANOLA BARS,8.4 OZ
5568348,128,GROCERY,National,COFFEE,GROUND FLVR REG COFFEE,12 OZ
5568352,1136,GROCERY,National,AIR CARE,AIR CARE - CANDLES,1 CT
5568378,544,GROCERY,National,BAG SNACKS,TORTILLA/NACHO CHIPS,12.5 OZ
5568382,794,GROCERY,National,MOLASSES/SYRUP/PANCAKE MIXS,MOLASSES & SYRUPS,23 OZ
5568394,764,DRUG GM,National,FEMININE HYGIENE,FEM. HYGN.NAPKINS,20 CT
5568419,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ
5568426,2224,GROCERY,National,SOFT DRINKS,SFT DRNK SNGL SRV BTL CARB (EX,20 OZ
5568437,503,DRUG GM,National,TOYS AND GAMES,MALE ACTION, 
5568445,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ
5568447,764,GROCERY,National,PAPER TOWELS,PAPER TOWELS & HOLDERS,141.1 SQFT
5568489,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ
5568509,693,DRUG GM,National,CANDY - CHECKLANE,CANDY BARS (SINGLES)(INCLUDING,1.65 OZ
5568535,794,GROCERY,National,CONVENIENT BRKFST/WHLSM SNACKS,CEREAL BARS,4.86 OZ
5568568,584,GROCERY,National,COLD CEREAL,ADULT CEREAL,21 OZ
5568606,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ
5568642,1087,SEAFOOD-PCKGD,National,SEAFOOD - FROZEN,FRZN GRILLED PORTIONS,6.3 OZ
5568651,794,GROCERY,National,CONVENIENT BRKFST/WHLSM SNACKS,FRUIT SNACKS,4.8 OZ
5568657,919,GROCERY,National,SALD DRSNG/SNDWCH SPRD,POURABLE SALAD DRESSINGS,16 OZ
5568661,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ
5568689,1535,GROCERY,National,TEAS,TEA BAGS HERBAL & FLAVORED,20 CT
5568714,764,GROCERY,National,DISHWASH DETERGENTS,LIQUID DISH DETERGENT,20.2 OZ
5568720,1425,MEAT-PCKGD,National,LUNCHMEAT,HAM,8 OZ
5568721,544,GROCERY,National,BAG SNACKS,TORTILLA/NACHO CHIPS,12.5 OZ
5568729,544,GROCERY,National,BAG SNACKS,TORTILLA/NACHO CHIPS,10 OZ
5568731,944,DRUG GM,National,CANDLES/ACCESSORIES,CANDLES,8.25 INCH
5568732,1194,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,1.75 LTR
5568748,1194,GROCERY,National,CANNED JUICES,BLENDED JUICE&COMBINATIONS (50,6PK/10 OZ
5568758,1208,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,NON-CRBNTD DRNKING/MNERAL WATE,.5 LTR
5568762,1071,GROCERY,National,FROZEN PIZZA,SANDWICHES&HANDHELDS,9 OZ
5568782,652,GROCERY,National,PET CARE SUPPLIES,RAWHIDE CHEWS,2 CT/9 IN
5568787,1988,NUTRITION,National,JUICE,NON-CARB JCE(OVER 50% JCE),32 OZ
5568789,764,GROCERY,National,DISHWASH DETERGENTS,AUTO DISH DETERGENT - MONODOSE,20 CT
5568792,693,DRUG GM,National,CANDY - PACKAGED,SEASONAL CANDY BAGS-CHOCOLATE,22 OUNCE
5568800,1039,GROCERY,National,FROZEN PIZZA,SNACKS/APPETIZERS,44.5 OZ
5568817,462,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,9 OZ
5568828,1183,GROCERY,National,BAKED BREAD/BUNS/ROLLS,ENGLISH MUFFINS/WAFFLES,12 OZ
5568845,1275,MEAT-PCKGD,National,LUNCHMEAT,POULTRY,12 OZ
5568854,913,DRUG GM,National,TOYS AND GAMES,PEG TOYS, 
5568858,744,NUTRITION,National,CEREAL/BREAKFAST,CEREAL - COLD,12 OZ
5568860,1005,GROCERY,National,CANNED JUICES,BLENDED JUICE&COMBINATIONS (50,64 OZ
5568869,1407,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY,CARDS EVERYDAY, 
5568870,673,FLORAL,National,FLORAL-FOLIAGE PLANTS,FOLIAGE PLANTS-OTHER,3 IN
5568890,1407,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY,CARDS EVERYDAY, 
5568893,849,DRUG GM,National,MAGAZINE,FITNESS&HEALTH-MAGAZINE, 
5568906,1282,DRUG GM,National,BABY FOODS,BABY FOOD - BEGINNER, 
5568925,1482,GROCERY,National,BAKING NEEDS,BAKING NUTS,16 OZ
5568954,1051,DRUG GM,National,ELECTRICAL SUPPPLIES,INSIDE FROST BULBS, 
5568956,794,GROCERY,National,CONVENIENT BRKFST/WHLSM SNACKS,FRUIT SNACKS,9 OZ
5568964,1071,GROCERY,National,FROZEN PIZZA,SANDWICHES&HANDHELDS,9 OZ
5568972,783,DRUG GM,National,HALLOWEEN,MASKS, 
5568987,764,DRUG GM,National,FEMININE HYGIENE,FEM. HYGN.NAPKINS, 
5568995,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ
5569034,177,DRUG GM,National,BABY FOODS,BABY FOOD JUNIOR ALL BRANDS, 
5569049,1225,GROCERY,National,COCOA MIXES,HOT CHOCOLATE COCOA MIX,10 CT
5569074,1420,DRUG GM,National,INFANT FORMULA,INFANT FORMULA SPECIALTY,32 OZ
5569075,652,GROCERY,National,PET CARE SUPPLIES,DOG & CAT CHEMICALS,1 CT
5569098,1208,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2LTR
5569135,1420,DRUG GM,National,INFANT FORMULA,INFANT FORMULA SOY BASE,13 OZ
5569148,1183,GROCERY,National,BAKED BREAD/BUNS/ROLLS,BAGELS,13 OZ
5569157,1194,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,1.75 LTR
5569172,764,GROCERY,National,DISHWASH DETERGENTS,LIQUID DISH DETERGENT,22 OZ
5569176,1213,DRUG GM,National,ORAL HYGIENE PRODUCTS,WHITENING SYSTEMS, 
5569180,1559,DRUG GM,National,COOKWARE & BAKEWARE,SEASONAL, 
5569186,794,GROCERY,National,COLD CEREAL,ADULT CEREAL,17.1 OZ
5569191,764,DRUG GM,National,FEMININE HYGIENE,FEM. HYGN.NAPKINS, 
5569201,2202,PRODUCE,National,PROCESSED,DIPS,12 OZ
5569209,764,DRUG GM,National,ORAL HYGIENE PRODUCTS,TOOTHPASTE,6 OZ
5569230,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ
5569274,1276,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,NON-CARB FLVRD DRNKNG/MNRL WAT,700 ML
5569296,1240,DELI,National,SALADS/DIPS,REFRIGERATED MEXICAN PRODUCTS,24 OZ
5569303,1275,MEAT-PCKGD,National,LUNCHMEAT,HAM,12 OZ
5569309,1208,GROCERY,National,SOFT DRINKS,SFT DRNK MLT-PK BTL CARB (EXCP,24 OZ
5569313,1156,DRUG GM,National,DEODORANTS,SOLID/STK DEODORANTS, 
5569319,764,DRUG GM,National,ORAL HYGIENE PRODUCTS,TOOTHPASTE, 
5569327,544,GROCERY,National,BAG SNACKS,TORTILLA/NACHO CHIPS,12.5 OZ
5569338,1225,GROCERY,National,COCOA MIXES,HOT CHOCOLATE COCOA MIX,10 CT
5569342,1102,GROCERY,National,BAKED BREAD/BUNS/ROLLS,SANDWICH BUNS,18 OZ
5569368,1335,DELI,National,SNACKS,SNACKS: CRACKERS/COOKIES,8.8 OZ
5569374,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ
5569376,1276,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,NON-CARB FLVRD DRNKNG/MNRL WAT,101.4 OZ
5569379,1633,PRODUCE,National,SALAD MIX,BLENDS,5 OZ
5569397,2139,PASTRY,National,CAKES,CAKES:BIRTHDAY/CELEBRATION LAY,80OZ/10IN
5569419,1161,GROCERY,National,WAREHOUSE SNACKS,PEPPERONI/SALAMI,6 OZ
5569471,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ
5569528,1208,GROCERY,National,SOFT DRINKS,SFT DRNK MLT-PK BTL CARB (EXCP,24 OZ
5569534,1407,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY,CARDS EVERYDAY, 
5569583,972,GROCERY,National,BAG SNACKS,MISC BAG SNACKS,8 OZ
5569595,1005,GROCERY,National,CANNED JUICES,BLENDED JUICE&COMBINATIONS (OV,64 OZ
5569601,1071,GROCERY,National,FROZEN PIZZA,SANDWICHES&HANDHELDS,9 OZ
5569615,2378,PRODUCE,National,VALUE ADDED VEGETABLES,VEGETABLE PARTY TRAY,26 OZ
5569662,240,GROCERY,National,PET CARE SUPPLIES,PET TREATS,2 CT
5569733,1005,GROCERY,National,CANNED JUICES,GRAPE JUICE (OVER 50% JUICE),96 OZ
5569773,1890,GROCERY,National,REFRGRATD DOUGH PRODUCTS,REFRIGERATED BAGELS, 
5569792,1208,GROCERY,National,SOFT DRINKS,SFT DRNK MLT-PK BTL CARB (EXCP,24 OZ
5569841,1441,MISC. TRANS.,National,NO COMMODITY DESCRIPTION,NO SUBCOMMODITY DESCRIPTION, 
5569845,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ
5569852,1807,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,10.6 OZ
5569854,2105,GROCERY,National,SOFT DRINKS,TEA SWEETENED,16 OZ
5569882,1156,DRUG GM,National,SHAVING CARE PRODUCTS,RAZORS AND BLADES, 
5569915,1621,GROCERY,National,BAKING NEEDS,BAKING CUPS,50 CT
5569919,937,DRUG GM,National,HAIR CARE ACCESSORIES,HAIR BARRETTES TAILERS,24 CT
5569921,392,GROCERY,National,AIR CARE,AIR CARE - CANDLES, 
5569935,1276,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,NON-CARB FLVRD DRNKNG/MNRL WAT,500 ML
5569942,1830,GROCERY,National,BEERS/ALES,BEERALEMALT LIQUORS,16 OZ
5569980,586,GROCERY,National,CRACKERS/MISC BKD FD,BUTTER SPRAY CRACKER (RITZ/CLU,12 OZ
5569987,1271,NUTRITION,National,CONDIMENTS,NUT BUTTERS/PEANUT BUTTER,16 OZ
5570004,857,GROCERY,National,CONVENIENT BRKFST/WHLSM SNACKS,GRANOLA BARS,.83 OZ
5570022,1240,GROCERY,National,MISC. DAIRY,REFRIGERATED MEXICAN PRODUCTS,24 OZ
5570025,1579,DRUG GM,National,MAGAZINE,AUTOMOBILE-MAGAZINE, 
5570048,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ
5570065,1494,DRUG GM,National,CHRISTMAS  SEASONAL,WRAP,100 SQ FT
5570069,1277,DRUG GM,National,DISPOSIBLE FOILWARE,DISPOSABLE FOILWARE, 
5570109,1194,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,1.75 LTR
5570143,1194,GROCERY,National,CANNED JUICES,BLENDED JUICE&COMBINATIONS (50,6PK/10 OZ
5570196,1240,GROCERY,National,MISC. DAIRY,REFRIGERATED MEXICAN PRODUCTS,24 OZ
5570199,1102,GROCERY,National,BAKED BREAD/BUNS/ROLLS,SANDWICH BUNS,18 OZ
5570230,178,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY,SPECIAL EVERYDAY, 
5570231,720,DRUG GM,National,ORAL HYGIENE PRODUCTS,TOOTHPASTE, 
5570302,1278,GROCERY,National,DRY SAUCES/GRAVY,SAUCE MIXES GRAVY MIXES DRY,.75 OZ
5570319,1781,GROCERY,National,HISPANIC,ITALIAN FOODS,14 OZ
5570334,1094,MEAT-PCKGD,National,LUNCHMEAT,BOLOGNA,16 OZ
5570351,1420,DRUG GM,National,INFANT FORMULA,INFANT FORMULA MILK BASE, 
5570383,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ
5570398,1728,GROCERY,National,BEERS/ALES,BEERALEMALT LIQUORS,12 OZ
5570406,1726,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,14.0 OZ
5570408,1046,GROCERY,National,COLD CEREAL,KIDS CEREAL,17 OZ
5570409,764,GROCERY,National,DISHWASH DETERGENTS,RINSE AIDS AND ACCESSORIES, 
5570414,1161,MEAT-PCKGD,National,MEAT - MISC,MEAT SNACKS,6 OZ
5570419,1456,DELI,National,CHEESES,CHEESE:SPECIALTY PREPACK,8 OZ
5570441,1194,GROCERY,National,CANNED JUICES,BLENDED JUICE&COMBINATIONS (50,6PK/10 OZ
5570467,1763,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR, 
5570513,2081,GROCERY,National,FRZN NOVELTIES/WTR ICE,STICKS/ENROBED,6 CT
5570520,1407,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY,CARDS EVERYDAY, 
5570530,1494,DRUG GM,National,CHRISTMAS  SEASONAL,WRAP,100 SQ FT
5570553,1655,DRUG GM,National,INFANT CARE PRODUCTS,FEEDING ACCESSORIES BOTTLES, 
5570558,1621,GROCERY,National,BAKING NEEDS,CAKE DECORS & ICING,6 OZ
5570579,1314,MEAT,National,CHICKEN,MARINATED,6 OZ
5570590,1225,DRUG GM,National,INFANT FORMULA,INFANT FORMULA MILK BASE,80 REC OZ
5570595,1275,MEAT-PCKGD,National,LUNCHMEAT,POULTRY,12 OZ
5570606,1856,DRUG GM,National,PLASTIC HOUSEWARES,BULK PLASTICS,6 QUART
5570627,1087,SEAFOOD-PCKGD,National,SEAFOOD - FROZEN,FRZN BRD STICK/PORTON,16 OZ
5570675,1559,DRUG GM,National,COOKWARE & BAKEWARE,SEASONAL, 
5570679,1559,DRUG GM,National,COOKWARE & BAKEWARE,SEASONAL, 
5570735,5031,DRUG GM,National,ORAL HYGIENE PRODUCTS,MOUTHWASH RINSES AND SPRAYS, 
5570782,1822,DRUG GM,National,J-HOOKS,JHOOK - BABY, 
5570803,937,DRUG GM,National,HAIR CARE ACCESSORIES,HAIR COMBS AND BRUSHES,8 CT
5570818,2482,GROCERY,National,MISC WINE,BEVERAGE WINES,750 ML
5570830,1733,GROCERY,National,BAKED SWEET GOODS,SWEET GOODS - FULL SIZE,12 OZ
5570837,1559,DRUG GM,National,COOKWARE & BAKEWARE,SEASONAL, 
5570882,764,GROCERY,National,PAPER TOWELS,PAPER TOWELS & HOLDERS,141.1 SQFT
5571041,2289,DRUG GM,National,CANDY - PACKAGED,SEASONAL CANDY BOX NON-CHOCOLA,6 OZ
5571071,1346,NUTRITION,National,CEREAL/BREAKFAST,CEREAL - COLD,11.50 OZ
5571075,2193,GROCERY,National,ICE CREAM/MILK/SHERBTS,PREMIUM,48 OZ
5571080,5025,DRUG GM,National,ORAL HYGIENE PRODUCTS,MOUTH SORE MEDICATED,1 OZ
5571081,1750,DRUG GM,National,HAND/BODY/FACIAL PRODUCTS,HAND AND BODY CREAM,1.7 OZ
5571134,883,DRUG GM,National,FIRST AID PRODUCTS,HOT/COLD COMPRESS PACKS,5 CT
5571174,1280,NUTRITION,National,REFRIGERATED,YOGURT,10 OZ
5571178,1225,DRUG GM,National,INFANT FORMULA,INFANT FORMULA MILK BASE,13 OZ
5571248,1377,GROCERY,National,MEAT - SHELF STABLE,MICROWAVABLE CUPS,7.5 OZ
5571261,2224,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ
5571263,2294,DRUG GM,National,STATIONERY & SCHOOL SUPPLIES,TAPE & MAILING PRODUCTS,3PK
5571272,1628,COSMETICS,National,MAKEUP AND TREATMENT,LOREAL COSMETICS, 
5571276,2350,DRUG GM,National,HAIR CARE PRODUCTS,SHAMPOO, 
5571303,1407,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY,CARDS EVERYDAY, 
5571310,1494,DRUG GM,National,CHRISTMAS  SEASONAL,WRAP,50 SQ FT
5571328,1408,GROCERY,National,DOG FOODS,DOG TREATS (SOFT TREATS),2 CT
5571355,1621,GROCERY,National,BAKING NEEDS,CAKE DECORS - BIRTHDAY CANDLES,12 CT
5571364,1750,DRUG GM,National,FIRST AID PRODUCTS,ELSTC BNDGES SUPRT HOSE,20 CT
5571390,1148,DRUG GM,National,EYE AND EAR CARE PRODUCTS,SOFT LENS - NON CHEMICAL, 
5571393,5031,DRUG GM,National,SINUS AND ALLERGY,SINUS AND ALLERGY, 
5571418,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS SINGLE CANS CARB (,20 OZ SNGL
5571444,1251,GROCERY,National,SOUP,RTS SOUP: CHUNKY/HOMESTYLE ET,10.75 OZ
5571534,2294,DRUG GM,National,STATIONERY & SCHOOL SUPPLIES,TAPE & MAILING PRODUCTS, 
5571628,2264,GROCERY,National,HISPANIC,BREAD:TORTILLAS/PITA,20 OZ
5571690,1849,GROCERY,National,PET CARE SUPPLIES,COLLARS AND LEADS,.4 OZ
5571749,1407,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY,CARDS EVERYDAY, 
5571760,1251,GROCERY,National,CANNED JUICES,VEG JUICE (EXCEPT TOMATO) (OVE,4/16 OZ
5571767,1579,DRUG GM,National,MAGAZINE,AUTOMOBILE-MAGAZINE, 
5571798,2347,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,JUICE (UNDER 10% JUICE),18 OZ
5571837,2236,DRUG GM,National,FEMININE HYGIENE,FEM. HYGN. TAMPONS, 
5571878,1456,DELI,National,CHEESES,CHEESE:SPECIALTY PREPACK,8 OZ
5572133,1456,DELI,National,CHEESES,CHEESE:SPECIALTY PREPACK,8 OZ
5572151,2024,GROCERY,National,COFFEE,FLAVORED BEAN COFFEE,12 OZ
5572159,1407,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY,CARDS EVERYDAY, 
5572200,1051,DRUG GM,National,ELECTRICAL SUPPPLIES,INSIDE FROST BULBS, 
5572220,1230,GROCERY,National,DINNER MXS:DRY,MEAT INCLUDED,35.7 OZ
5572234,2264,GROCERY,National,MISC. DAIRY,BREAD:TORTILLAS/PITA,17.5 OZ
5572276,1880,DRUG GM,National,CANDY - CHECKLANE,MINTS CANDY & BREATH (NOT LIF,2.24OZ
5572284,1102,GROCERY,National,BAKED BREAD/BUNS/ROLLS,SANDWICH BUNS,18 OZ
5572308,1280,NUTRITION,National,REFRIGERATED,YOGURT,24    OZ
5572440,2384,GROCERY,National,BEERS/ALES,BEERALEMALT LIQUORS,6PK/12 OZ
5572544,2174,GROCERY,National,FROZEN PIZZA,SNACKS/APPETIZERS,54 CT
5572738,69,GROCERY,Private,COLD CEREAL,KIDS CEREAL,32 OZ
5572803,1656,NUTRITION,National,REFRIGERATED,JUICE,1 LTR
5572828,2224,GROCERY,National,SOFT DRINKS,SFT DRNK SNGL SRV BTL CARB (EX,20 OZ
5572838,2224,GROCERY,National,SOFT DRINKS,SFT DRNK SNGL SRV BTL CARB (EX,20 OZ
5572848,2659,NUTRITION,National,CONDIMENTS,DRESSINGS,8 OZ
5572884,2081,GROCERY,National,FRZN NOVELTIES/WTR ICE,STICKS/ENROBED,6 CT
5572893,1621,GROCERY,National,BAKING NEEDS,CAKE DECORS & ICING,6 OZ
5572898,1882,GROCERY,National,BAKED BREAD/BUNS/ROLLS,DIET/LIGHT BREAD,20 OZ
5572957,1142,GROCERY,National,FROZEN PIZZA,SNACKS/APPETIZERS,25.5 OZ
5572971,2366,GROCERY,National,DOMESTIC WINE,PREMIUM 750ML WINES,750 ML
5572987,2546,GROCERY,National,DOMESTIC WINE,SUPER PREMIUM WINES,750 ML
5572993,1123,GROCERY,National,HISPANIC,MEXICAN DINNERS AND FOODS,8.7 OZ
5573009,2131,GROCERY,National,COOKIES/CONES,MULTI-PACK COOKIES,16.8 OZ
5573052,1225,GROCERY,National,COCOA MIXES,HOT CHOCOLATE COCOA MIX,10 CT
5573118,2082,MEAT-PCKGD,National,HEAT/SERVE,FRZN BREAKFAST ENTREES/SANDWIC,11.6 OZ
5573124,1728,GROCERY,National,BEERS/ALES,BEERALEMALT LIQUORS, 
5573139,1638,GROCERY,National,BAKED BREAD/BUNS/ROLLS,PREMIUM BREAD,24 OZ
5573237,1600,DRUG GM,National,BABY FOODS,BABY SPRING WATERS,8 PK
5573263,2296,DRUG GM,National,DEODORANTS,SOLID/STK DEODORANTS, 
5573295,6201,GROCERY,National,IMPORTED WINE,AUSTRALIAN/NZ WINES,750 ML
5573303,2172,DRUG GM,National,DIETARY AID PRODUCTS,DIET CNTRL BARS NUTRITIONAL, 
5573314,1251,GROCERY,National,CANNED JUICES,VEG JUICE (EXCEPT TOMATO) (OVE,11.5 OZ
5573375,194,GROCERY,National,COLD CEREAL,KIDS CEREAL,18 OZ
5573380,2294,DRUG GM,National,STATIONERY & SCHOOL SUPPLIES,TAPE & MAILING PRODUCTS, 
5573394,2193,GROCERY,National,ICE CREAM/MILK/SHERBTS,PREMIUM,48 OZ
5573576,1311,DRUG GM,National,PORTABLE ELECTRIC APPLIANCES,FOOD SAVERS,22 CT
5573604,2172,DRUG GM,National,DIETARY AID PRODUCTS,DIET CNTRL BARS NUTRITIONAL, 
5573647,906,GROCERY,National,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,16 OZ
5573812,1880,DRUG GM,National,CANDY - CHECKLANE,MINTS CANDY & BREATH (NOT LIF,9 CT
5573858,2004,NUTRITION,National,SOUP,CUPS,1.4 OZ
5573884,2130,DRUG GM,National,TOYS AND GAMES,GREAT GIFTS, 
5573926,2114,GROCERY,National,PET CARE SUPPLIES,RAWHIDE CHEWS,7 IN
5573956,2557,GROCERY,National,CANNED JUICES,ASEPTIC PACK JUICE AND DRINKS,10/6.75 OZ
5573964,2382,GROCERY,National,DOMESTIC WINE,ULTRA PREMIUM WINES,750 ML
5574045,2434,GROCERY,National,SOFT DRINKS,TEA CAN WITH SWEETENER/SUGAR,12 OZ
5574252,2223,GROCERY,National,BAG SNACKS,PRETZELS,9 OZ
5574284,857,DRUG GM,National,CANDY - PACKAGED,SEASONAL CANDY BAGS-CHOCOLATE,21.3 OZ
5574312,2294,DRUG GM,National,STATIONERY & SCHOOL SUPPLIES,TAPE & MAILING PRODUCTS,3PK
5574329,5068,DRUG GM,National,FAMILY PLANNING,FEMALE CONTRACEPTIVES,2.5 OZ
5574347,4762,MEAT,National,PORK,SEASONED PORK, 
5574369,1844,DRUG GM,National,FEMININE HYGIENE,FEM. HYGN. TAMPONS, 
5574377,1208,GROCERY,National,SOFT DRINKS,SFT DRNK MLT-PK BTL CARB (EXCP,24 OZ
5574409,3492,MEAT,National,PORK,ENHANCED, 
5574481,2139,PASTRY,National,CAKES,CAKES: LAYERS,80 OZ
5574500,5068,DRUG GM,National,FAMILY PLANNING,FEMALE CONTRACEPTIVES, 
5574850,2294,DRUG GM,National,HARDWARE SUPPLIES,TAPE & MAILING PRODUCTS,2 CT
5574878,1851,DRUG GM,National,TOBACCO OTHER,SNUFF, 
5574954,2745,COUP/STR & MFG,National,COUPONS/STORE & MFG,COUPONS/STORE & MFG, 
5575132,69,GROCERY,Private,LAUNDRY DETERGENTS,POWDER LAUNDRY DETERGENT,120 LOADS
5575309,2536,GROCERY,National,DOMESTIC WINE,ULTRA PREMIUM WINES,750 ML
5575362,2468,GROCERY,National,IMPORTED WINE,AUSTRALIAN/NZ WINES,750 ML
5575407,2165,PASTRY,National,SWEET GOODS & SNACKS,SWEET GOODS: CANDY,12 OZ
5575454,2385,GROCERY,National,COOKIES/CONES,CHOCOLATE COVERED COOKIES,5.5 OZ
5575477,2384,SPIRITS,National,LIQUOR,TRADITIONAL VODKA,1.75LTR
